OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,SHAPE_Length,SHAPE_Area
8096,2005,CA,USF,MDF,0509533310013000000,PLUM VALLEY,1,2005/10/01 00:00:00+00,2005/10/10 00:00:00+00,193.153787341208,193.15382,,,,5500.72807035314,1404018.22087518
8097,2009,CA,USF,MDF,0509533320003000003,,1,2008/10/01 00:00:00+00,2009/10/09 00:00:00+00,101.181200234701,101.1812,,,,3783.62083869294,726095.008296616
8098,2009,CA,USF,MDF,0509533320005000001,,1,2008/10/01 00:00:00+00,2009/10/09 00:00:00+00,107.265555531207,107.26556,,,,3792.60276843792,769850.409770032
8099,2009,CA,USF,MDF,0509533320005000002,,1,2008/10/01 00:00:00+00,2009/10/09 00:00:00+00,29.2771226107188,29.277124,,,,2293.92374817777,210155.158548488
8100,2009,CA,USF,MDF,0509533320014000000,PULLPLUG RX BURN,1,2008/10/01 00:00:00+00,2009/10/09 00:00:00+00,112.153228768607,112.15323,,,,4811.9665711551,805003.187350607
8101,2008,CA,USF,MDF,0509533320015000000,PULLPLUG RX BURN,1,2008/10/01 00:00:00+00,2008/10/22 00:00:00+00,105.145392173046,105.14539,,,,4915.55360373374,754773.976811105
8102,2008,CA,USF,MDF,0509533320016000000,PULL PLUG RX BURN,1,2008/10/01 00:00:00+00,2008/10/22 00:00:00+00,101.645449590613,101.64545,,,,3832.47271077407,729716.312540042
8103,2009,CA,USF,MDF,0509544100002000000,BV HISTORICAL BURNS,1,2009/10/15 00:00:00+00,2009/10/15 00:00:00+00,18.4182062515082,18.418203,,,,1512.94187271973,132831.221227004
8104,2009,CA,USF,MDF,0509544100331000001,COTP,1,2009/10/15 00:00:00+00,2009/10/15 00:00:00+00,29.3149984433753,29.314995,,,,2247.2225131145,211394.2315759
8105,2009,CA,USF,MDF,0509544101050000000,COTP,1,2009/10/15 00:00:00+00,2009/10/15 00:00:00+00,52.4416981711609,52.4417,,,,4017.85443208953,378198.109239612
8106,2009,CA,USF,MDF,0509544103356000000,COTP,1,2009/10/15 00:00:00+00,2009/10/15 00:00:00+00,23.83888549061,23.838886,,,,1733.65953570201,171885.27151627
8107,2010,CA,USF,MDF,0509544104913000000,COTP,1,2010/10/01 00:00:00+00,2010/10/01 00:00:00+00,32.4291853282721,32.429184,,,,3558.02537140721,233739.731449759
8108,2009,CA,USF,MDF,0509544104913000000,COTP,1,2009/10/15 00:00:00+00,2009/10/15 00:00:00+00,32.4291853282721,32.429184,,,,3558.02537140721,233739.731449759
8109,2008,CA,USF,MDF,0509555010003000000,STATELINE,1,2008/05/09 00:00:00+00,2008/05/09 00:00:00+00,244.512898940118,244.51289,,,,6682.29579718718,1792131.05369905
8110,2008,CA,USF,MDF,0509555010013000000,STATELINE,1,2008/04/01 00:00:00+00,2008/05/09 00:00:00+00,276.210657351627,276.21066,,,,6274.07951979301,2024171.2344089
8111,2008,CA,USF,MDF,0509555010026000001,STATELINE RXBURN,1,2008/04/01 00:00:00+00,2008/05/09 00:00:00+00,99.17427466222,99.174271,,,,5571.95990062803,726901.315458746
8112,2008,CA,USF,MDF,0509555010026000002,STATELINE RXBURN,1,2008/10/01 00:00:00+00,2008/10/17 00:00:00+00,175.652502019286,175.65251,,,,6339.2009502416,1287522.86127119
8113,2009,CA,USF,MDF,0509555010026000003,STATELINE RXBURN,1,2009/10/09 00:00:00+00,2009/10/09 00:00:00+00,691.965347196092,657.62347,,,,13942.916021418,4820706.10654182
8114,2011,CA,USF,MDF,0509555010026000004,STATELINE RXBURN,1,2009/10/09 00:00:00+00,2011/10/29 00:00:00+00,578.47252587806,578.47253,,,,9930.71966577383,4238837.301492
8115,2009,CA,USF,MDF,0509555010027000000,,1,2009/05/12 00:00:00+00,2009/11/24 00:00:00+00,39.1592233439286,39.159222,,,,3447.43014685773,286826.91091046
8116,2009,CA,USF,MDF,0509555020042000001,FOUR MILE,1,2009/11/25 00:00:00+00,2009/11/25 00:00:00+00,15.1187349086471,15.118735,,,,1379.26104712169,110694.656055017
8117,2009,CA,USF,MDF,0509555020043000001,FOURMILE,1,2009/05/12 00:00:00+00,2009/11/25 00:00:00+00,12.2034405141103,12.203441,,,,1277.95339163514,89344.391216617
8118,2007,CA,USF,MDF,0509555050040000000,ENQUIST,1,2007/04/02 00:00:00+00,2007/05/13 00:00:00+00,90.4679523556829,90.467949,,,,5373.45322678259,661683.274040086
8119,2006,CA,USF,MDF,0509555090028000000,TOURNQUIST,1,2006/09/15 00:00:00+00,2006/10/15 00:00:00+00,124.835644857872,124.83565,,,,4222.01750593973,912133.862928075
8120,2008,CA,USF,MDF,0509555110053000001,CROWDER ELK HABITAT RX BURN,1,2008/10/01 00:00:00+00,2008/10/16 00:00:00+00,566.916733766409,566.91675,,,,9157.63826828294,4145564.77110337
8121,2009,CA,USF,MDF,0509555110053000002,CROWDER ELK HABITAT RX BURN,1,2008/10/01 00:00:00+00,2009/10/06 00:00:00+00,625.432118548139,625.43213,,,,9278.53678685854,4571657.79606197
8122,2012,CA,USF,MDF,0509555110054000000,,1,2009/10/01 00:00:00+00,2012/05/18 00:00:00+00,255.374008801504,255.37401,,,,5185.20877975717,1869311.02105767
8123,2010,CA,USF,MDF,0509555110055000000,KELLOGG RXBURN,1,2010/10/01 00:00:00+00,2010/10/14 00:00:00+00,211.139150645593,211.13914,,,,6292.57927993936,1545365.36257441
8124,2010,CA,USF,MDF,0509555110056000000,KELLOGG RXBURN,1,2010/10/01 00:00:00+00,2010/10/12 00:00:00+00,392.863857447343,392.86386,,,,7965.20922180867,2875260.5194456
8125,2010,CA,USF,MDF,0509555110057000000,KELLOG RXBURN,1,2010/10/01 00:00:00+00,2010/10/15 00:00:00+00,271.360388695136,271.36038,,,,6310.56556622209,1986734.11047512
8126,2007,CA,USF,MDF,0509555200029000000,HACKAMORE RX BURN,1,2007/04/02 00:00:00+00,2007/04/29 00:00:00+00,11.0606178170133,11.060617,,,,2124.84466322363,80345.5197497153
8127,2009,CA,USF,MDF,0509555240033000001,PLANTATION,1,2009/05/12 00:00:00+00,2009/11/17 00:00:00+00,149.54891554397,149.54892,,,,8242.7066068642,1085161.98070279
8128,2011,CA,USF,MDF,0509555290022000000,,1,2009/05/12 00:00:00+00,2011/06/13 00:00:00+00,404.505385704054,404.50537,,,,15240.5062884011,2926395.0852217
8129,2012,CA,USF,MDF,0509555310018000002,,1,2010/04/15 00:00:00+00,2012/05/20 00:00:00+00,582.269115703752,582.2691,,,,9315.22265585944,4219477.12072666
8130,2005,CA,USF,MDF,0509555320039000000,DEER HILL BROADCAST BURN,1,2005/10/01 00:00:00+00,2005/10/10 00:00:00+00,319.486576906712,319.48666,,,,6782.11706279423,2314928.63559865
8131,2007,CA,USF,MDF,0509555360027000000,HACKAMORE UNDERBURN FY04,1,2007/03/01 00:00:00+00,2007/04/01 00:00:00+00,178.360496162701,178.36049,,,,5259.62591691718,1290749.17814259
8132,2007,CA,USF,MDF,0509555380027000000,HACKAMORE RX BURN,1,2007/04/15 00:00:00+00,2007/04/28 00:00:00+00,237.242370023194,237.24237,,,,10400.1588321774,1712893.24852722
8133,2008,CA,USF,MDF,0509555380029000001,BEELER,1,2007/04/01 00:00:00+00,2008/05/02 00:00:00+00,189.504257956383,189.50426,,,,7052.04788365407,1369121.54791013
8134,2007,CA,USF,MDF,0509555390018000000,HACKAMORE RX BURN,1,2007/04/02 00:00:00+00,2007/04/27 00:00:00+00,212.334460882793,212.33446,,,,5158.35907878939,1531799.15509804
8135,2005,CA,USF,MDF,0509555410037000000,WASHINGTON MOUNTAIN UNDERBURN,1,2005/10/01 00:00:00+00,2005/10/01 00:00:00+00,39.1958494155877,39.195839,,,,3168.3539459636,282533.951138115
8136,2009,CA,USF,MDF,0509555520013000000,,1,2009/05/12 00:00:00+00,2009/12/07 00:00:00+00,8.16114916587522,8.161149,,,,1242.01322710808,59325.9816533016
8137,2009,CA,USF,MDF,0509566130027000000,BENCH,1,2009/10/15 00:00:00+00,2009/11/03 00:00:00+00,317.510362580084,317.51038,,,,7668.5368153994,2300989.25069162
8138,2009,CA,USF,MDF,0509566130028000000,BENCH,1,2009/10/15 00:00:00+00,2009/11/04 00:00:00+00,291.656845712936,291.65686,,,,6185.30406581851,2113165.18009783
8139,2009,CA,USF,MDF,0509566130029000000,BENCH,1,2009/10/15 00:00:00+00,2009/11/04 00:00:00+00,413.186051344425,413.18607,,,,7184.27844074695,2992837.88237779
8140,2008,CA,USF,MDF,0509566130039000002,,1,2007/10/01 00:00:00+00,2008/10/28 00:00:00+00,65.771192192202,65.771194,,,,3699.07690827892,476334.689482857
8141,2007,CA,USF,MDF,0509566130048000001,BENCH,1,2007/10/01 00:00:00+00,2007/11/16 00:00:00+00,18.4375050803115,18.437506,,,,2149.2686901626,133564.811060281
8142,2008,CA,USF,MDF,0509566130081000000,BENCH,1,2007/10/01 00:00:00+00,2008/10/28 00:00:00+00,249.391916864213,249.39192,,,,5995.07239781293,1806927.66720509
8143,2008,CA,USF,MDF,0509566130082000000,BENCH,1,2007/10/01 00:00:00+00,2008/10/28 00:00:00+00,49.5123369238911,49.512333,,,,2651.66225601143,358627.664350897
8144,2008,CA,USF,MDF,0509566130083000000,BENCH,1,2007/10/01 00:00:00+00,2008/10/28 00:00:00+00,403.739488956942,403.73947,,,,6734.05536059477,2924431.97610514
8145,2007,CA,USF,MDF,0509566260009000000,OSU STUDY,1,2007/10/01 00:00:00+00,2007/10/02 00:00:00+00,536.420733762297,536.42072,,,,9395.71430079648,3913737.55069367
8146,2010,CA,USF,PNF,0510511319901000001,DOME,1,2010/06/01 00:00:00+00,2010/06/18 00:00:00+00,12.7103776993936,12.710378,,,,1313.84730788695,93036.9953337578
8147,2008,CA,USF,PNF,051051FTCOONMTN101A,COON MTN,1,2007/10/01 00:00:00+00,2008/05/21 00:00:00+00,16.9003600739562,16.90036,,,,2802.05452773226,123065.10082374
8148,2008,CA,USF,PNF,051051FTCOONMTN102B,COON MTN,1,2008/10/01 00:00:00+00,2008/10/19 00:00:00+00,29.5012504592382,29.501251,,,,3888.67449172554,214813.932269025
8149,2010,CA,USF,PNF,051051FTDOMETS02000,DOME TS MEADOW (11),1,2010/10/01 00:00:00+00,2010/10/15 00:00:00+00,14.9361794126838,14.936179,,,,1309.67135746208,109324.156287274
8150,2008,CA,USF,PNF,051051FTPAPPAS01001,PAPPAS FLAT,1,2008/10/01 00:00:00+00,2008/10/16 00:00:00+00,15.1340353355929,15.134036,,,,1322.79483910411,110443.620799959
8151,2010,CA,USF,PNF,051051FTPAPPAS01004,PAPPAS FLAT,1,2010/09/01 00:00:00+00,2010/09/27 00:00:00+00,4.46653989117781,4.4665399,,,,1063.10089312843,32596.050909248
8152,2005,CA,USF,PNF,051052FTBRGSOR02001,BEARGRASS WFPR (05) AND (06),1,2005/10/01 00:00:00+00,2005/10/13 00:00:00+00,3.64563740297202,3.6456375,,,,1095.38792823563,26337.7257080024
8153,2005,CA,USF,PNF,051052FTCOPPER01004,COPPER 2-3-5,1,2005/10/01 00:00:00+00,2005/11/07 00:00:00+00,1.09329176173364,1.093295,,,,642.72564455067,7833.32276373578
8154,2008,CA,USF,PNF,051052FTCOPPER01005,COPPER 2-3-5,1,2008/10/01 00:00:00+00,2008/10/29 00:00:00+00,6.28267643416643,6.2826762,,,,973.170322247627,45011.895117239
8155,2010,CA,USF,PNF,051052FTOSBPRV10001,ORLEANS FSC PRIVATE PROP (10),1,2010/06/01 00:00:00+00,2010/07/29 00:00:00+00,119.813906207739,119.8139,,,,21380.095501701,860612.10241031
8156,2007,CA,USF,PNF,051053F003151474000,SALYER/HAWKINS BAR 1-7-8,1,2006/10/01 00:00:00+00,2007/05/14 00:00:00+00,155.12816527622,155.12817,,,,7857.01426709822,1099473.97004147
8158,2008,CA,USF,PNF,051053FTHRMTBR01000,HORSE MOUNTAIN BEARGRASS,1,2008/10/01 00:00:00+00,2008/12/12 00:00:00+00,1.02204926758668,1.0220493,,,,536.781016212643,7236.84933485525
8159,2007,CA,USF,PNF,051053FTHRMTBR01000,HORSE MOUNTAIN BEARGRASS,1,2007/10/01 00:00:00+00,2007/11/08 00:00:00+00,1.02204926758668,1.0220493,,,,536.781016212643,7236.84933485525
8160,2006,CA,USF,PNF,051053FTLONPIN01000,LONE PINE FT 1(07),1,2006/10/01 00:00:00+00,2006/11/03 00:00:00+00,38.0359171054121,38.035915,,,,2021.8088522455,271275.477884274
8161,2008,CA,USF,PNF,051053FTSALHWK01001,SALYER/HAWKINS BAR,1,2007/10/01 00:00:00+00,2008/06/02 00:00:00+00,64.2822783078525,64.28228,,,,4603.83558811439,455985.384775186
8162,2008,CA,USF,PNF,051053FTSALHWK01004,SALYER/HAWKINS BAR,1,2007/10/01 00:00:00+00,2008/06/02 00:00:00+00,18.0992396809411,18.099239,,,,2139.10333183203,128336.920064456
8163,2007,CA,USF,PNF,051053FTSALHWK0102A,SALYER/HAWKINS BAR,1,2006/10/01 00:00:00+00,2007/01/31 00:00:00+00,7.43549804300093,7.4354982,,,,1091.86594170347,52729.4372575658
8164,2009,CA,USF,PNF,051053FTSALHWK0102B,SALYER/HAWKINS BAR,1,2009/10/01 00:00:00+00,2009/10/12 00:00:00+00,19.3760221019002,19.376022,,,,1938.64600037341,137420.926070664
8165,2010,CA,USF,PNF,051053FTSALHWK0102C,SALYER/HAWKINS BAR,1,2010/05/03 00:00:00+00,2010/06/22 00:00:00+00,61.6926751255275,61.692677,,,,3785.40340352592,437522.141616791
8166,2010,CA,USF,PNF,051053FTSALHWK0102D,SALYER/HAWKINS BAR,1,2010/10/01 00:00:00+00,2010/10/22 00:00:00+00,38.4965053306696,38.496506,,,,2659.9030323909,273043.622579376
8167,2008,CA,USF,PNF,051053FTSALHWK0105A,SALYER/HAWKINS BAR,1,2007/10/01 00:00:00+00,2008/06/02 00:00:00+00,18.9114534206513,18.911453,,,,1609.31193117287,134073.288518323
8168,2009,CA,USF,PNF,051053FTSALHWK0105B,SALYER/HAWKINS BAR,1,2008/10/01 00:00:00+00,2009/05/22 00:00:00+00,65.296866257663,65.296867,,,,4737.86076508218,462893.334139426
8169,2005,CA,USF,PNF,051053FTSALHWK0106A,SALYER/HAWKINS BAR,1,2005/10/01 00:00:00+00,2005/10/24 00:00:00+00,35.2897819204042,35.289795,,,,4512.15711707353,250147.426341401
8170,2007,CA,USF,PNF,051053FTSALHWK0106B,SALYER/HAWKINS BAR,1,2006/10/01 00:00:00+00,2007/05/10 00:00:00+00,37.5327680247392,37.532768,,,,3434.1332793927,266042.022571726
8171,2005,CA,USF,PNF,051053FTSALHWK0107A,SALYER/HAWKINS BAR,1,2005/10/01 00:00:00+00,2005/10/25 00:00:00+00,88.9083887932497,88.908379,,,,3789.90319509476,630228.990974117
8172,2007,CA,USF,PNF,051053FTSALHWK0107B,SALYER/HAWKINS BAR,1,2006/10/01 00:00:00+00,2007/05/14 00:00:00+00,56.2810018634353,56.281002,,,,3322.68388475284,398931.631941424
8173,2007,CA,USF,PNF,051053FTSALHWK0109C,SALYER/HAWKINS BAR,1,2006/10/01 00:00:00+00,2007/01/31 00:00:00+00,4.75545478065653,4.755455,,,,992.833644788258,33725.1452753325
8174,2005,CA,USF,PNF,051054FTCLOGUL01003,CLOVER GULCH,1,2005/12/16 00:00:00+00,2005/12/16 00:00:00+00,12.0061930005922,12.006195,,,,1391.76698684152,83273.2083163083
8175,2007,CA,USF,PNF,051054FTCLOGUL01004,CLOVER GULCH,1,2006/10/01 00:00:00+00,2007/01/23 00:00:00+00,71.122077295292,71.122078,,,,3987.91444342568,493316.409469739
8176,2009,CA,USF,BDF,0511011060003000000,RED CLOVER UNDERBURN FY10,1,2009/09/01 00:00:00+00,2009/11/04 00:00:00+00,124.15524281377,124.15524,,,,4148.90652530426,857403.77457273
8177,2009,CA,USF,BDF,0511011060010000000,,1,2001/06/15 00:00:00+00,2009/06/11 00:00:00+00,127.159085264975,127.15909,,,,8049.92410008061,878344.553227751
8178,2009,CA,USF,BDF,0511011060011000000,,1,2001/06/15 00:00:00+00,2009/06/13 00:00:00+00,40.652083459336,40.652084,,,,2929.56201211231,280733.831767546
8179,2009,CA,USF,BDF,0511011060012000000,,1,2001/09/15 00:00:00+00,2009/06/11 00:00:00+00,46.2973689620476,46.297367,,,,5663.52428133619,319742.601935885
8180,2009,CA,USF,BDF,0511011060013000000,,1,2001/06/15 00:00:00+00,2009/06/13 00:00:00+00,12.4170646670287,12.417065,,,,1333.07398326094,85757.6014376502
8181,2009,CA,USF,BDF,0511011060016000000,,1,2001/09/15 00:00:00+00,2009/06/11 00:00:00+00,48.7214747283939,48.721474,,,,3837.39716132587,336525.003108347
8182,2009,CA,USF,BDF,0511011060017000000,,1,2001/06/15 00:00:00+00,2009/06/13 00:00:00+00,9.72887714535589,9.7288771,,,,1520.95065628513,67198.5291592748
8183,2009,CA,USF,BDF,0511011060020000000,,1,2001/09/15 00:00:00+00,2009/06/11 00:00:00+00,42.9773693716324,42.977371,,,,4178.51573438954,296853.122864424
8184,2009,CA,USF,BDF,0511011060023000000,,1,2001/06/15 00:00:00+00,2009/06/13 00:00:00+00,3.13125157019579,3.1312516,,,,769.168370332147,21626.9531038525
8185,2009,CA,USF,BDF,0511011060026000000,,1,2001/06/15 00:00:00+00,2009/06/13 00:00:00+00,11.7281076571588,11.728107,,,,1578.08743034722,80987.7560232643
8186,2007,CA,USF,BDF,0511011100032000000,LUDA,1,2007/05/01 00:00:00+00,2007/05/01 00:00:00+00,23.036045293468,23.036045,,,,1942.30337894106,158802.531173086
8187,2008,CA,USF,BDF,0511011210052000000,RED CLOVER DFPZ,1,2001/09/15 00:00:00+00,2008/04/25 00:00:00+00,105.719363178426,105.71936,,,,4054.60062637764,729770.983285922
8188,2008,CA,USF,BDF,0511011210054000000,,1,2001/09/15 00:00:00+00,2008/05/01 00:00:00+00,50.9903631766379,50.990364,,,,2879.58989343082,352087.039604556
8189,2010,CA,USF,BDF,0511011210058000000,,1,2010/05/01 00:00:00+00,2010/06/30 00:00:00+00,446.71474250486,446.71475,,,,8353.61908123393,3081320.27368075
8190,2008,CA,USF,BDF,0511015070001000000,,1,2001/06/15 00:00:00+00,2008/05/01 00:00:00+00,11.4111086145389,11.411109,,,,1758.26195429326,78816.3896221267
8191,2008,CA,USF,BDF,0511015070002000000,,1,2001/06/15 00:00:00+00,2008/05/03 00:00:00+00,40.966711250903,40.966713,,,,3555.18187482347,283021.125703651
8192,2008,CA,USF,BDF,0511015070003000000,,1,2001/06/15 00:00:00+00,2008/05/03 00:00:00+00,10.8440566481686,10.844057,,,,1696.3521065226,74920.712710372
8193,2008,CA,USF,BDF,0511015070004000000,,1,2001/06/15 00:00:00+00,2008/04/30 00:00:00+00,11.8148974520764,11.814898,,,,1432.82867502148,81637.1621536245
8194,2009,CA,USF,BDF,0511015070005000000,,1,2001/06/15 00:00:00+00,2009/06/09 00:00:00+00,26.8221457774901,26.822145,,,,2413.99393253646,185333.784244135
8195,2009,CA,USF,BDF,0511015070006000000,,1,2001/09/15 00:00:00+00,2009/05/13 00:00:00+00,35.5982180593494,35.598217,,,,2938.14908499104,245977.912281218
8196,2009,CA,USF,BDF,0511015070007000000,,1,2009/04/30 00:00:00+00,2009/05/13 00:00:00+00,72.0450486705436,72.045052,,,,4808.81873058774,497774.930901241
8197,2008,CA,USF,BDF,0511015070009000000,,1,2001/06/15 00:00:00+00,2008/04/25 00:00:00+00,69.3622544982321,69.362251,,,,6083.06653872331,479343.636819697
8198,2009,CA,USF,BDF,0511015070033000000,,1,2001/09/15 00:00:00+00,2009/06/09 00:00:00+00,47.1865365493146,47.186535,,,,3208.18233493621,326018.836664891
8199,2008,CA,USF,BDF,0511015070035000000,,1,2001/09/15 00:00:00+00,2008/04/25 00:00:00+00,14.2614699796126,14.26147,,,,1554.18027071735,98490.8443534227
8200,2009,CA,USF,BDF,0511015100018000000,,1,2001/09/15 00:00:00+00,2009/06/09 00:00:00+00,68.5358884154745,68.535889,,,,4172.53544321156,473466.379720754
8201,2009,CA,USF,BDF,0511015100022000000,,1,2001/06/15 00:00:00+00,2009/06/11 00:00:00+00,17.5327296440004,17.53273,,,,2918.8670750869,121132.62212534
8202,2006,CA,USF,BDF,0511015160103000000,,1,2006/05/15 00:00:00+00,2006/05/15 00:00:00+00,48.8855579251102,48.885544,,,,3565.78704283864,338926.179195137
8203,2009,CA,USF,BDF,0511020038000000000,GREEN FLAT UNDERBURN,1,2009/10/15 00:00:00+00,2009/10/25 00:00:00+00,216.674838094398,216.67484,,,,5505.12912403504,1501566.32056105
8204,2008,CA,USF,BDF,0511022070905000000,NORTH ANTELOPE UNDERBURN,1,2007/05/25 00:00:00+00,2008/04/01 00:00:00+00,863.112960166418,863.11298,,,,16301.5674827903,5996368.40398241
8207,2006,CA,USF,BDF,0511022110059000000,HUNGARY UNIT 2,1,2006/06/03 00:00:00+00,2006/06/04 00:00:00+00,28.8387357679642,28.838734,,,,2634.41224035464,199814.764988982
8208,2005,CA,USF,BDF,0511022140036000000,GREEN FLAT FY 2006 UNDERBURN,1,2005/10/18 00:00:00+00,2005/10/29 00:00:00+00,1330.90404993898,1330.9041,,,,38120.1881860109,9222587.07706155
8209,2008,CA,USF,BDF,0511022160803000003,GENESEE FUELS TREATMENT PROJ,1,2007/12/01 00:00:00+00,2008/04/11 00:00:00+00,57.7375372970818,57.737537,,,,2644.09294557463,399385.307105169
8210,2010,CA,USF,BDF,0511022220001000000,WEBBERS MILK-VETCH ENHANCEMENT,1,2010/10/19 00:00:00+00,2010/10/20 00:00:00+00,3.37053349680941,3.3705335,,,,773.307114301669,23317.8696845166
8211,2006,CA,USF,BDF,0511026030039000000,,1,2005/04/01 00:00:00+00,2006/09/30 00:00:00+00,5.74941110528935,5.7494211,,,,807.836412986126,39669.4156506178
8212,2008,CA,USF,BDF,0511026040055000000,EMPIRE UNDERBURN-ONLY,1,2007/12/01 00:00:00+00,2008/05/09 00:00:00+00,84.2089927745909,84.208992,,,,4369.50815993923,580307.32676126
8213,2005,CA,USF,BDF,0511026050123000000,WATERS UNDERBURN FY 2006,1,2005/10/20 00:00:00+00,2005/10/26 00:00:00+00,322.078530683421,322.07852,,,,19651.2958675219,2215773.22730318
8214,2007,CA,USF,BDF,0511026110150000004,C&D MP THIN,1,2007/05/05 00:00:00+00,2007/05/05 00:00:00+00,59.7251546617223,59.725155,,,,3865.35271741348,412086.717629363
8215,2008,CA,USF,BDF,0511026110150000005,C&D MP THIN,1,2007/10/02 00:00:00+00,2008/04/18 00:00:00+00,57.4368266688137,57.436825,,,,2542.19748547143,396217.650884099
8216,2009,CA,USF,BDF,0511026130101000000,MEADOW VALEY UB - UNIT 35,1,2009/11/05 00:00:00+00,2009/11/05 00:00:00+00,56.7003227685643,56.700321,,,,3807.81663726092,389653.387357376
8217,2008,CA,USF,BDF,0511026130115000000,MEADOW VALLEY UNDERBURN,1,2008/09/10 00:00:00+00,2008/12/08 00:00:00+00,108.790234260635,108.79024,,,,4723.37954648059,747720.231383156
8218,2010,CA,USF,BDF,0511026130132000001,MEADOW VALLEY UNDERBURN UNIT34,1,2010/10/01 00:00:00+00,2010/10/20 00:00:00+00,65.6088091359948,65.60881,,,,3251.3180724781,451054.353106864
8219,2010,CA,USF,BDF,0511026130132000002,MEADOW VALLEY UNDERBURN UNIT34,1,2010/10/01 00:00:00+00,2010/10/17 00:00:00+00,6.47300218277013,6.4730024,,,,888.303806713013,44507.3093340757
8220,2011,CA,USF,BDF,0511026130132000003,MEADOW VALLEY UNDERBURN UNIT34,1,2010/09/01 00:00:00+00,2011/10/26 00:00:00+00,80.5853698066391,80.585373,,,,5598.67540390827,554038.906415512
8221,2006,CA,USF,BDF,0511026180109000000,,1,2005/04/01 00:00:00+00,2006/09/30 00:00:00+00,24.0885237584594,24.088524,,,,1926.93920497162,166200.01413758
8222,2006,CA,USF,BDF,0511026180120000000,,1,2005/04/01 00:00:00+00,2006/09/30 00:00:00+00,16.1216766656091,16.121683,,,,2265.76953495543,111163.402045825
8223,2008,CA,USF,BDF,0511026180127000000,RIDGE DFPZ MAINTENANCE,1,2008/04/20 00:00:00+00,2008/05/03 00:00:00+00,69.0844622652518,69.084465,,,,4579.63833952087,476545.076486966
8224,2009,CA,USF,BDF,0511026190120000001,MEADOW VALLEY UNDERBURN,1,2008/09/15 00:00:00+00,2009/06/11 00:00:00+00,23.724109263078,23.724106,,,,1786.85946202515,163521.809178297
8225,2010,CA,USF,BDF,0511026190120000002,MEADOW VALLEY UNDERBURN,1,2008/09/15 00:00:00+00,2010/05/07 00:00:00+00,17.7302818696669,17.730282,,,,2352.08761567897,122214.924744359
8226,2009,CA,USF,BDF,0511033010184000001,SLAPJACK,1,2006/06/22 00:00:00+00,2009/05/21 00:00:00+00,12.0667636423939,12.066764,,,,1272.42400931553,81824.8448881452
8227,2008,CA,USF,BDF,0511033030138000000,SLAPJACK,1,2008/09/30 00:00:00+00,2008/10/30 00:00:00+00,52.6865647030169,52.686565,,,,3388.91998414505,358621.046064055
8228,2010,CA,USF,BDF,0511033030141000000,CHALLENGE SERVICE CONTRACT,1,2010/04/10 00:00:00+00,2010/04/10 00:00:00+00,7.4257375584623,7.4257374,,,,937.824925788302,50553.6589356121
8229,2010,CA,USF,BDF,0511033040062001000,SLAPJACK,1,2009/12/01 00:00:00+00,2010/06/16 00:00:00+00,12.9789548106528,12.978955,,,,1354.21326717974,88406.2163783606
8230,2010,CA,USF,BDF,0511033040062002001,SLAPJACK DFPZ UNIT 62,1,2009/10/31 00:00:00+00,2010/06/15 00:00:00+00,8.35194048712536,8.3519402,,,,988.031029498034,56888.2086001111
