PLOT,Fire_Year,SPECIES,MORT_DATE,DBH,CVS,FIRE_MORT_0_to_3_yr,POST_FIRE_BEETLE_MORT_5yr,N.neighbors.15m,N.neighbors.5m,N.conspecific.neighbors.15m,N.conspecific.neighbors.5m,Nearest.neighbor,HEGYI,BA.conspecifics.5m,BA.conspecifics.15m,BA.3m,BA.5m,BA.8m,BA.11m,BA.15m,BA.20m
CRCRPIPO,2009,ABCO,2010,1.2,100,1,NA,129,23,37,6,0.87,251.7343774,0.003,1.191,0.131,0.146,0.972,1.684,5.072,11.052
CRCRPIPO,2009,ABCO,2010,1.7,100,1,NA,306,38,176,14,0.39,239.8024439,0.028,0.74,0.172,0.485,0.773,2.043,4.377,10.603
CRCRPIPO,2009,ABCO,2010,1.7,100,1,NA,231,31,128,19,1.84,210.9526486,0.05,0.909,0.028,0.96,1.872,3.05,4.55,10.931
CRCRPIPO,2009,ABCO,2010,1.9,100,1,NA,275,25,144,6,0.93,182.1089397,0.004,0.702,0.313,0.454,1.473,1.846,4.648,9.599
CRCRPIPO,2009,ABCO,2010,1.4,100,1,NA,93,5,29,1,0.58,222.7343763,0,0.638,0.345,0.381,0.956,1.872,4.404,9.036
CRCRPIPO,2009,ABCO,2010,1.1,100,1,NA,92,5,30,1,0.58,290.466805,0,0.638,0.345,0.381,0.971,1.883,4.91,8.59
CRCRPIPO,2009,ABCO,2010,1.4,100,1,NA,104,7,33,1,0.57,146.4139844,0.458,2.456,0.058,0.523,0.946,1.562,3.154,6.671
CRCRPIPO,2009,CADE,2010,1,100,1,NA,108,6,39,5,1.06,181.1100496,0.046,0.267,0,0.373,1.893,2.347,3.538,6.001
CRCRPIPO,2009,ABCO,2010,1.3,100,1,NA,85,7,34,2,0.94,190.1130644,0.009,1.36,0.067,0.079,0.263,1.241,2.713,7.255
CRCRPIPO,2009,ABCO,2010,1.6,100,1,NA,295,67,170,58,0.69,254.045383,0.06,0.266,0.144,0.361,1.461,2.458,5.092,9.381
CRCRPIPO,2009,ABCO,2010,1.3,100,1,NA,319,68,187,52,0.94,270.9639771,0.065,0.264,0.156,0.321,1.052,2.758,4.21,7.954
CRCRPIPO,2009,ABCO,2010,1.1,100,1,NA,320,32,187,10,1.26,326.9117579,0.011,1.254,0.032,0.233,0.698,1.332,4.625,9.228
CRCRPIPO,2009,ABCO,2010,1.1,100,1,NA,313,35,183,13,1.08,358.5959277,0.026,0.755,0.16,0.375,0.744,2.156,4.086,9.429
CRCRPIPO,2009,CADE,2010,5.2,100,1,NA,86,6,32,2,3.22,58.38426425,0.01,0.292,0,0.477,0.837,2.37,4.032,9.208
CRCRPIPO,2009,CADE,2010,7.9,100,1,NA,102,5,32,3,0.6,41.47394991,0.006,0.29,0.099,0.105,0.726,1.858,5.513,9.747
CRCRPIPO,2009,ABCO,2011,35.5,65,1,0,103,5,65,1,0.6,8.294465364,0,4.75,0.005,0.011,0.653,1.233,5.229,9.545
CRCRPIPO,2009,CADE,2010,4.7,100,1,NA,109,7,32,3,1.46,68.81653973,0.022,0.3,0.022,0.164,0.659,2.277,5.38,9.005
CRCRPIPO,2009,CADE,2010,4,100,1,NA,115,6,29,2,2.35,84.57703919,0.017,0.239,0,0.058,1.047,2.463,5.608,10.081
CRCRPIPO,2009,ABCO,2010,21,100,1,NA,112,10,79,5,3.01,16.96081595,0.295,3.856,0,0.314,1.211,2.855,4.787,9.481
CRCRPIPO,2009,ABCO,2012,47.2,15,1,0,114,9,85,6,0.65,7.81911622,0.271,3.401,0.22,0.274,1.035,1.647,4.53,9.267
CRCRPIPO,2009,ABCO,2011,37.2,15,1,0,111,11,84,8,0.56,10.13975111,0.697,3.829,0.353,0.7,1.273,1.812,4.953,9.357
CRCRPIPO,2009,CADE,2010,4.2,100,1,NA,113,12,18,1,0.56,90.95344151,0,0.236,0.567,0.99,1.498,2.033,5.496,9.681
CRCRPIPO,2009,ABCO,2010,7.7,100,1,NA,112,10,83,8,1.11,47.56525482,0.737,4.192,0.218,0.738,1.389,2.752,5.119,9.167
CRCRPIPO,2009,ABCO,2019,52.7,40,0,0,109,11,83,9,1.9,6.809863067,0.409,3.279,0.201,0.41,1.109,2.697,4.046,8.143
CRCRPIPO,2009,ABCO,2010,9.5,100,1,NA,110,11,84,9,2.19,38.71386358,1.272,4.58,0.151,1.274,1.421,2.069,5.566,9.449
CRCRPIPO,2009,ABCO,2010,31,100,1,NA,106,11,82,8,2.19,11.96699084,0.472,4.011,0.349,0.475,1.408,2.229,4.741,8.887
CRCRPIPO,2009,ABCO,2010,8.9,100,1,NA,115,5,89,5,2.04,39.860243,0.493,4.361,0.121,0.493,1.089,2.699,5.562,8.628
CRCRPIPO,2009,ABCO,2010,6.7,100,1,NA,111,7,87,6,0.64,52.0068519,0.5,4.193,0.42,0.501,1.11,3.193,4.942,8.324
CRCRPIPO,2009,ABCO,2010,31.7,100,1,NA,131,9,103,8,2.66,9.999177947,0.355,3.731,0.006,0.449,1.256,2.92,4.969,8.133
CRCRPIPO,2009,CADE,2010,1.9,100,1,NA,114,11,22,2,1.11,190.5976369,0.002,0.236,0.223,0.743,1.343,2.851,5.026,9.041
CRCRPIPO,2009,ABCO,2010,7.2,100,1,NA,127,18,99,13,2.76,47.31795265,0.303,4.424,0.027,0.657,1.84,3.168,5.439,8.227
CRCRPIPO,2009,CADE,2010,2.9,100,1,NA,124,17,25,3,0.82,124.4392242,0,0.226,0.164,0.539,2.115,3.525,4.908,7.529
CRCRPIPO,2009,ABCO,2013,38.3,65,0,0,127,15,95,11,0.82,8.626439028,0.395,3.749,0.053,0.42,1.923,3.476,4.703,7.356
CRCRPIPO,2009,ABCO,2010,9,100,1,NA,114,8,75,5,0.27,36.56106364,0.151,4.144,0.017,0.169,1.11,3.294,5.147,8.938
CRCRPIPO,2009,CADE,2010,14,100,1,NA,111,8,31,2,0.27,23.05709804,0.003,0.272,0.008,0.16,0.926,3.286,5.011,8.664
CRCRPIPO,2009,ABCO,2011,21.8,95,1,0,129,19,92,14,1.1,15.96887776,0.696,4.061,0.281,0.74,1.827,2.983,5.048,8.963
CRCRPIPO,2009,CADE,2010,18.4,100,1,NA,118,5,32,1,3.38,17.79711087,0.001,0.242,0,0.291,1.262,2.708,5.672,8.705
CRCRPIPO,2009,ABCO,NA,35.7,50,0,0,132,17,95,10,1.17,8.620067477,0.492,4.103,0.018,0.554,1.541,2.944,5.288,8.527
CRCRPIPO,2009,ABCO,2010,6,100,1,NA,140,24,103,18,1.71,60.83895573,0.99,3.655,0.698,1.223,2.011,3.214,4.816,8.635
CRCRPIPO,2009,ABCO,2010,7,100,1,NA,131,25,95,18,0.49,52.17157329,0.924,3.601,0.493,1.184,2.142,3.207,4.621,8.799
CRCRPIPO,2009,CADE,2010,2.9,100,1,NA,132,23,28,4,0.49,124.793477,0.055,0.293,0.293,0.878,2.163,3.128,4.719,8.802
CRCRPIPO,2009,ABCO,2011,30.8,15,1,0,133,22,97,16,1.1,10.66186972,0.548,3.987,0.251,0.806,2.205,2.776,4.957,8.638
CRCRPIPO,2009,ABCO,2010,17.2,100,1,NA,140,23,105,18,1.01,20.53498826,0.882,3.99,0.515,1.115,2.125,2.854,4.97,8.538
CRCRPIPO,2009,ABCO,2010,1.1,100,1,NA,143,27,110,20,0.9,330.2694403,1.233,3.982,0.502,1.47,2.513,3.14,4.952,8.064
CRCRPIPO,2009,ABCO,2010,5.1,100,1,NA,145,28,110,22,0.9,74.2464414,1.517,3.983,0.498,1.754,2.185,3.158,4.976,8.549
CRCRPIPO,2009,ABCO,2010,1.5,100,1,NA,147,31,113,24,0.49,270.343961,1.528,3.791,0.556,1.769,2.172,3.143,4.925,8.434
CRCRPIPO,2009,CADE,2010,12.4,100,1,NA,150,30,25,6,0.3,31.11411376,0.027,0.265,0.544,1.717,2.148,3.119,4.87,8.275
CRCRPIPO,2009,PINUS,NA,50.9,0,0,0,152,29,5,0,0.44,7.30158551,0,0.508,0.352,1.266,1.851,2.975,4.728,8.236
CRCRPIPO,2009,ABCO,2010,2.5,100,1,NA,150,29,116,22,0.3,161.6330954,1.486,3.566,0.883,1.728,2.162,3.161,4.731,8.309
CRCRPIPO,2009,ABCO,2010,3.8,100,1,NA,149,30,119,23,0.86,104.8786927,1.489,4.046,0.857,1.731,2.538,3.121,5.134,8.16
CRCRPIPO,2009,ABCO,2010,3.5,100,1,NA,146,31,113,22,1.04,105.4643726,1.242,4.027,0.525,1.509,2.416,3.288,5.037,8.071
CRCRPIPO,2009,ABCO,2010,8.2,100,1,NA,142,27,108,21,0.75,43.00437333,1.08,4.091,0.426,1.321,2.258,3.108,5.066,8.43
CRCRPIPO,2009,ABCO,2010,7.2,100,1,NA,138,24,103,19,0.75,49.32624585,0.782,3.992,0.518,0.823,2.252,3.518,4.969,8.325
CRCRPIPO,2009,ABCO,2010,18.2,100,1,NA,134,20,102,16,0.28,21.4796851,0.584,3.755,0.407,0.609,2.05,3.526,4.723,7.733
CRCRPIPO,2009,ABCO,NA,57.5,60,0,0,143,30,111,21,1.69,6.20918389,0.678,3.557,0.09,1.093,1.974,2.931,4.566,7.654
CRCRPIPO,2009,PINUS,2010,17.7,100,1,NA,144,25,4,2,0.56,21.13873207,0.457,0.674,0.671,1.301,1.966,3.294,4.971,8.395
CRCRPIPO,2009,ABCO,2010,7,100,1,NA,137,23,107,16,1.38,52.93069762,0.494,3.929,0.48,0.98,2.208,3.527,4.917,7.945
CRCRPIPO,2009,ABCO,2010,15.3,100,1,NA,131,17,103,12,1.38,22.74403435,0.472,3.983,0.467,0.85,1.961,3.352,4.928,7.442
CRCRPIPO,2009,ABCO,2010,8.7,100,1,NA,144,25,114,17,0.56,43.44370684,0.818,4.01,0.69,1.319,1.984,3.31,5.015,8.366
CRCRPIPO,2009,ABCO,2010,7,100,1,NA,141,24,114,15,1.08,55.00880822,0.521,4.101,0.558,1.115,1.752,3.068,5.097,8.367
CRCRPIPO,2009,ABCO,2010,18.4,100,1,NA,131,22,103,15,1.1,20.04806601,0.499,4.045,0.419,1.074,1.755,3.398,5.01,8.271
CRCRPIPO,2009,PINUS,2011,67,60,1,1,151,25,3,2,1.36,5.394094166,0.129,0.332,0.187,0.636,1.414,2.799,4.8,7.764
CRCRPIPO,2009,ABCO,2010,7.5,100,1,NA,152,23,125,16,0.73,51.3720152,0.125,3.864,0.516,0.732,1.792,2.867,4.889,8.264
CRCRPIPO,2009,ABCO,2010,20.6,100,1,NA,149,22,123,16,0.44,17.97663785,0.222,3.708,0.248,0.804,1.292,2.439,4.835,8.325
CRCRPIPO,2009,ABCO,2010,11.9,100,1,NA,147,24,120,17,1.01,31.92700407,0.137,4.071,0.603,0.744,1.722,2.722,5.096,8.124
CRCRPIPO,2009,ABCO,2010,5.4,100,1,NA,132,15,105,12,0.96,68.22792262,0.175,3.84,0.183,0.621,1.463,2.924,4.927,8.696
CRCRPIPO,2009,ABCO,2010,1.9,100,1,NA,135,18,105,13,0.96,191.0572256,0.312,3.879,0.118,0.88,1.601,2.608,5.362,8.999
CRCRPIPO,2009,CADE,2010,34.5,100,1,NA,142,21,20,2,0.75,10.63433314,0.018,0.111,0.063,0.808,1.137,2.398,5.149,8.495
CRCRPIPO,2009,ABCO,2010,3.6,100,1,NA,140,18,112,13,0.75,110.1116246,0.223,3.724,0.17,0.791,1.194,2.61,5.203,8.849
CRCRPIPO,2009,ABCO,2010,7,100,1,NA,134,18,107,15,1.11,52.53520602,0.3,3.491,0.289,0.515,1.135,2.365,4.969,9.096
CRCRPIPO,2009,ABCO,2015,41.5,80,0,0,126,12,100,10,1.94,8.408082294,0.058,2.746,0.022,0.169,0.922,1.913,4.032,9.657
CRCRPIPO,2009,ABCO,2010,1.7,100,1,NA,129,7,103,5,1.94,209.0902335,0.286,3.427,0.271,0.322,0.821,2.057,4.738,9.753
CRCRPIPO,2009,CADE,2010,15,100,1,NA,135,18,15,1,1.49,23.4520466,0.093,0.255,0.159,0.417,1.166,1.999,4.525,8.983
CRCRPIPO,2009,ABCO,2010,2.9,100,1,NA,156,15,134,14,0.53,125.1001614,0.16,3.919,0.083,0.177,1.08,2.388,5.027,8.769
CRCRPIPO,2009,ABCO,2010,10,100,1,NA,155,19,132,14,1.26,39.05904094,0.135,4.101,0.159,0.717,0.998,2.22,5.209,8.139
CRCRPIPO,2009,ABCO,2010,6.5,100,1,NA,149,18,127,15,0.56,57.96405133,0.287,3.526,0.044,0.502,1.15,2.226,4.986,9.383
CRCRPIPO,2009,ABCO,2010,11.4,100,1,NA,145,20,123,17,0.56,32.0502451,0.291,3.42,0.07,0.507,1.157,2.317,4.88,8.567
CRCRPIPO,2009,ABCO,2010,4.5,100,1,NA,139,20,114,16,1.23,82.72732479,0.226,3.141,0.175,0.793,1.179,2.396,4.603,8.164
CRCRPIPO,2009,ABCO,2010,7,100,1,NA,148,21,123,16,0.44,53.90962243,0.227,3.904,0.292,0.795,1.2,2.497,5.029,8.584
CRCRPIPO,2009,PINUS,2010,36.4,100,1,NA,151,22,3,2,0.73,10.11599998,0.377,0.581,0.437,0.63,1.7,2.856,4.783,8.098
CRCRPIPO,2009,CADE,2010,13.5,100,1,NA,151,16,22,3,2.86,26.25989026,0.009,0.254,0.109,0.894,2.009,3.443,4.904,8.252
CRCRPIPO,2009,CADE,2010,7.7,100,1,NA,155,19,21,4,0.6,50.4337596,0.047,0.253,0.348,1.361,2.6,3.25,4.687,8.302
CRCRPIPO,2009,ABCO,2010,3.5,100,1,NA,156,22,127,14,0.6,120.1018514,0.739,3.864,0.353,1.372,2.576,3.305,4.869,8.311
CRCRPIPO,2009,ABCO,NA,64.5,10,0,0,158,23,128,15,0.63,5.665961646,0.574,3.572,0.029,0.854,2.466,2.974,4.659,7.943
CRCRPIPO,2009,CADE,2010,7.6,100,1,NA,158,24,22,5,0.63,50.83704988,0.047,0.258,0.479,1.171,2.775,3.28,4.866,8.352
CRCRPIPO,2009,CADE,2010,14.4,100,1,NA,158,27,22,5,1.16,27.99961377,0.022,0.247,0.847,1.463,2.67,3.158,4.944,8.401
CRCRPIPO,2009,ABCO,2010,9.6,100,1,NA,156,30,127,23,1.18,36.12195512,0.951,3.745,0.618,1.227,2.213,3.721,4.889,8.209
CRCRPIPO,2009,ABCO,NA,40.4,10,0,0,158,31,126,23,1.18,9.234431874,0.851,3.467,0.717,1.094,2.159,3.209,4.63,8.23
CRCRPIPO,2009,ABCO,NA,45.2,5,0,0,154,28,121,20,0.53,8.107453891,1.086,3.616,0.685,1.362,2.088,3.308,4.788,8.132
CRCRPIPO,2009,ABCO,2010,1.6,100,1,NA,148,27,115,18,0.49,222.340184,0.726,3.756,0.816,1.003,2.276,3.181,5.03,8.524
CRCRPIPO,2009,ABCO,2010,2.3,100,1,NA,146,25,114,16,0.49,157.6880922,0.725,3.907,0.816,1.002,2.34,3.098,5.139,8.457
CRCRPIPO,2009,ABCO,NA,62.9,5,0,0,148,27,116,20,0.46,5.52548278,0.421,3.699,0.302,0.692,1.701,2.848,4.931,8.228
CRCRPIPO,2009,ABCO,2010,5,100,1,NA,144,26,112,19,0.46,70.97454763,0.728,3.931,0.521,0.999,2.134,3.196,5.162,8.585
CRCRPIPO,2009,CADE,2010,3.4,100,1,NA,136,21,24,5,1.78,104.9313988,0.053,0.199,0.455,1.002,1.877,3.022,5.016,8.563
CRCRPIPO,2009,CADE,2010,22,100,1,NA,140,24,21,4,1.28,14.22404069,0.004,0.177,0.011,0.696,1.891,2.999,4.827,8.097
CRCRPIPO,2009,ABCO,2010,8.4,100,1,NA,136,22,107,19,1.28,38.47751674,0.845,3.873,0.136,0.884,2.132,3.262,4.662,8.09
CRCRPIPO,2009,ABCO,2010,3.1,100,1,NA,154,22,128,21,0.81,110.6083498,0.331,4.33,0.276,0.369,1.942,3.089,5.571,8.144
CRCRPIPO,2009,ABCO,2010,2,100,1,NA,149,25,121,24,0.7,168.6410905,0.64,3.801,0.269,0.678,2.321,3.2,5.043,7.798
CRCRPIPO,2009,ABCO,2010,7.2,100,1,NA,148,23,121,22,0.7,46.36259242,0.77,3.922,0.265,0.808,2.196,3.209,5.163,8.153
CRCRPIPO,2009,ABCO,2010,5.1,100,1,NA,142,20,117,17,2.01,68.62663702,0.577,4.096,0.163,0.761,1.658,2.958,4.984,8.061
CRCRPIPO,2009,ABCO,2010,10,100,1,NA,153,24,130,23,0.34,34.51090781,0.664,4.165,0.086,0.746,1.464,2.974,5.041,8.471
CRCRPIPO,2009,ABCO,2010,12.5,100,1,NA,155,24,131,23,0.34,27.78038413,0.659,4.163,0.081,0.742,1.375,2.808,5.038,9.238
CRCRPIPO,2009,ABCO,2010,2.8,100,1,NA,168,20,139,20,0.45,127.3640255,0.335,4.232,0.285,0.335,1.994,3.504,5.578,8.664
CRCRPIPO,2009,ABCO,NA,57.5,75,0,0,171,21,144,21,0.96,6.069889493,0.087,3.944,0.025,0.087,1.631,2.797,5.277,8.978
CRCRPIPO,2009,ABCO,2010,5.3,100,1,NA,167,19,140,19,0.45,65.0159844,0.333,4.143,0.28,0.333,1.996,3.527,5.476,8.514
CRCRPIPO,2009,ABCO,2010,2.8,100,1,NA,161,19,135,19,1.12,120.8914826,0.75,4.105,0.274,0.75,1.744,3.756,5.23,7.831
CRCRPIPO,2009,ABCO,2010,5.9,100,1,NA,176,23,148,23,1.37,60.20243249,0.373,4.56,0.289,0.373,1.793,3.261,5.807,9.33
CRCRPIPO,2009,ABCO,2010,5.9,100,1,NA,174,22,149,22,1.16,59.82694612,0.346,4.507,0.295,0.346,1.677,2.944,5.618,9.209
CRCRPIPO,2009,ABCO,2010,9.6,100,1,NA,170,27,146,27,1.53,37.87286569,0.523,4.413,0.291,0.523,0.954,3.304,5.72,9.765
CRCRPIPO,2009,ABCO,2010,7,100,1,NA,180,25,156,25,1.53,51.79540374,0.459,4.567,0.305,0.459,0.785,3.235,5.672,9.515
CRCRPIPO,2009,ABCO,2010,13.1,100,1,NA,181,24,155,24,1.64,27.8424659,0.381,4.68,0.02,0.381,1.227,3.175,5.894,9.387
CRCRPIPO,2009,ABCO,2010,7.9,100,1,NA,172,22,143,20,0.67,45.09489333,0.475,4.168,0.023,0.496,1.691,3.442,5.431,8.775
CRCRPIPO,2009,ABCO,2010,3.2,100,1,NA,176,21,147,20,0.67,111.2027301,0.807,4.556,0.022,0.812,1.654,3.485,5.819,8.858
CRCRPIPO,2009,ABCO,2010,4.1,100,1,NA,185,24,161,23,0.76,89.67467197,0.177,4.586,0.063,0.22,1.041,3.322,5.719,9.336
CRCRPIPO,2009,ABCO,2010,5.3,100,1,NA,180,23,156,22,0.76,69.15848183,0.182,4.181,0.071,0.225,1.027,2.376,5.315,9.12
CRCRPIPO,2009,ABCO,2010,18.7,100,1,NA,184,22,159,21,1.12,18.1124095,0.144,4.478,0.033,0.187,0.955,2.839,5.612,9.092
CRCRPIPO,2009,ABCO,2010,10.1,100,1,NA,170,17,146,15,0.75,35.32726638,0.124,4.46,0.04,0.181,1.429,3.247,5.512,9.534
CRCRPIPO,2009,ABCO,2010,6.1,100,1,NA,168,20,149,19,0.65,62.4141071,0.198,3.99,0.119,0.241,0.681,2.598,5.002,9.934
CRCRPIPO,2009,ABCO,2010,11.1,100,1,NA,165,20,145,19,0.65,33.31313305,0.191,3.934,0.077,0.234,0.658,2.574,4.963,10.001
CRCRPIPO,2009,ABCO,2010,6,100,1,NA,167,18,143,17,0.65,67.12089757,0.171,4.222,0.042,0.214,0.823,2.803,5.291,9.638
CRCRPIPO,2009,ABCO,2010,4.4,100,1,NA,164,18,141,17,0.65,92.32375645,0.172,4.016,0.043,0.215,0.469,2.92,5.085,9.869
CRCRPIPO,2009,ABCO,2010,12.2,100,1,NA,159,17,138,16,1.2,31.7099692,0.165,3.829,0.055,0.208,0.869,2.206,4.832,10.25
CRCRPIPO,2009,ABCO,2010,24.4,100,1,NA,153,14,133,14,0.57,15.21164949,0.114,3.388,0.026,0.114,0.605,2.315,4.392,9.79
CRCRPIPO,2009,ABCO,2010,11.5,100,1,NA,149,14,132,13,2.64,30.97100412,0.135,3.516,0.047,0.178,0.793,2.141,4.373,10.001
CRCRPIPO,2009,ABCO,2010,17.2,100,1,NA,142,12,122,10,3.09,20.64466934,0.132,2.938,0,0.132,0.868,1.662,4.223,8.996
CRCRPIPO,2009,ABCO,2010,17,100,1,NA,142,6,126,4,1.34,23.28131222,0.336,3.129,0,0.336,0.53,1.194,4.38,10.806
CRCRPIPO,2009,ABCO,2010,42.9,100,1,NA,135,9,124,7,3.26,8.514119875,0.065,2.868,0,0.065,0.329,1.864,3.228,10.211
CRCRPIPO,2009,ABCO,2010,1.8,100,1,NA,155,14,136,13,0.95,190.712811,0.397,3.112,0.086,0.44,1.22,1.667,5.493,10.384
CRCRPIPO,2009,ABCO,2010,8.2,100,1,NA,156,16,140,15,0.95,43.81867557,0.395,3.247,0.084,0.438,1.149,1.846,5.593,10.347
CRCRPIPO,2009,PINUS,2010,23.4,100,1,NA,162,20,1,0,0.34,15.08518924,0,0.12,0.059,0.157,1.145,2.092,6.223,9.941
CRCRPIPO,2009,ABCO,2010,18.5,100,1,NA,166,21,145,20,0.34,19.06825627,0.177,3.941,0.075,0.22,1.162,1.971,6.52,9.871
CRCRPIPO,2009,ABCO,2010,13.2,100,1,NA,158,17,142,16,1.28,27.93531388,0.429,3.487,0.089,0.472,1.054,1.884,5.756,10.402
CRCRPIPO,2009,ABCO,2010,11.2,100,1,NA,169,22,150,21,1.28,31.31931233,0.457,3.883,0.036,0.5,1.127,1.939,6.438,10.265
CRCRPIPO,2009,ABCO,2010,6,100,1,NA,155,18,141,17,1.43,59.30651363,0.796,3.582,0.335,0.839,1.239,2.815,5.475,10.153
CRCRPIPO,2009,ABCO,2010,2.3,100,1,NA,177,24,153,23,0.45,154.6405793,0.192,4.121,0.072,0.235,1.03,2.318,6.821,9.889
CRCRPIPO,2009,ABCO,2010,11.3,100,1,NA,183,25,158,24,0.45,31.76771194,0.185,4.275,0.062,0.228,1.023,2.297,6.233,9.899
CRCRPIPO,2009,ABCO,2010,10.7,100,1,NA,176,20,153,20,0.51,34.22733411,0.244,3.988,0.061,0.244,1.031,2.089,6.642,10.122
CRCRPIPO,2009,ABCO,2010,11.5,100,1,NA,173,20,150,20,0.51,31.8535254,0.243,3.937,0.061,0.243,1.226,2.078,6.591,10.336
CRCRPIPO,2009,ABCO,2010,4,100,1,NA,160,16,144,16,0.31,92.08725165,0.225,3.898,0.074,0.225,1.304,2.194,5.912,11.161
CRCRPIPO,2009,ABCO,2010,9.7,100,1,NA,159,17,143,17,0.31,41.51655062,0.229,3.884,0.068,0.229,1.301,2.186,5.898,11.017
CRCRPIPO,2009,ABCO,2010,4,100,1,NA,176,21,153,21,1.57,93.11077539,0.248,4.225,0.069,0.248,1.117,2.657,6.137,10.23
CRCRPIPO,2009,ABCO,2010,12.3,100,1,NA,170,23,148,23,0.65,28.50635507,0.467,4.093,0.055,0.467,0.806,2.812,6.005,10.537
CRCRPIPO,2009,ABCO,2010,8.8,100,1,NA,168,25,146,25,0.65,42.56654578,0.511,3.84,0.132,0.511,0.826,2.179,6.493,10.595
CRCRPIPO,2009,ABCO,2010,14.8,100,1,NA,160,22,141,22,1.44,27.46796237,0.331,3.711,0.112,0.331,0.995,2.135,5.883,11.13
CRCRPIPO,2009,ABCO,2010,28.2,100,1,NA,162,22,144,22,1.44,13.48782816,0.286,4.104,0.089,0.286,1.162,2.066,6.12,10.849
CRCRPIPO,2009,ABCO,2010,6.7,100,1,NA,159,23,138,23,1.93,55.93399368,0.523,4.045,0.131,0.523,1.239,2.538,4.871,9.71
CRCRPIPO,2009,ABCO,2010,4.3,100,1,NA,157,19,139,19,0.56,88.713874,0.416,4.241,0.141,0.416,1.26,1.963,5.067,10.595
CRCRPIPO,2009,ABCO,2010,4.9,100,1,NA,157,22,139,22,0.5,82.16248028,0.457,4.257,0.203,0.457,1.271,2.056,5.513,11.109
CRCRPIPO,2009,ABCO,2010,20.4,100,1,NA,156,19,138,19,0.5,18.8300375,0.357,4.543,0.095,0.357,1.226,1.935,5.389,10.911
CRCRPIPO,2009,ABCO,2010,29.4,100,1,NA,156,18,135,17,1.33,12.33906394,0.398,3.992,0.077,0.481,1.36,2.186,4.862,10.472
CRCRPIPO,2009,ABCO,2010,14.5,100,1,NA,148,17,130,16,0.79,27.15620049,0.447,4.351,0.235,0.53,1.397,2.142,5.33,11.634
CRCRPIPO,2009,ABCO,2010,3.5,100,1,NA,145,18,129,17,0.79,113.349637,0.471,4.065,0.251,0.554,1.443,2.348,4.754,11.584
CRCRPIPO,2009,ABCO,2010,6,100,1,NA,141,13,125,12,0.73,60.66496889,0.465,4.058,0.184,0.547,1.219,2.17,4.867,10.917
CRCRPIPO,2009,ABCO,NA,40,90,0,0,139,15,125,13,0.73,8.990543108,0.351,3.667,0.029,0.435,0.995,1.881,4.476,10.627
CRCRPIPO,2009,ABCO,2010,37,100,1,NA,137,16,120,15,2.75,10.50020352,0.309,3.288,0.087,0.31,0.697,1.592,6.786,12.599
CRCRPIPO,2009,ABCO,2010,10.5,100,1,NA,151,21,135,21,2.19,38.98332558,0.557,3.507,0.175,0.557,0.966,1.995,6.527,11.871
CRCRPIPO,2009,ABCO,2010,19.3,100,1,NA,147,19,134,19,0.54,22.74915841,0.351,2.825,0.105,0.351,0.961,3.127,5.555,12.385
CRCRPIPO,2009,ABCO,2010,8.8,100,1,NA,147,20,134,20,0.54,47.95386422,0.306,2.858,0.142,0.306,1.243,3.195,5.589,11.432
CRCRPIPO,2009,ABCO,2010,18.9,100,1,NA,156,16,140,16,1.44,21.15839658,0.197,3.607,0.137,0.197,1.459,2.771,5.621,10.94
CRCRPIPO,2009,ABCO,2010,11,100,1,NA,147,22,134,20,1.2,35.83981719,0.201,2.862,0.168,0.321,2.627,4.442,5.929,11.756
CRCRPIPO,2009,ABCO,2010,13,100,1,NA,158,15,142,15,0.76,29.28023458,0.212,3.845,0.053,0.212,1.022,3.028,6.553,10.768
CRCRPIPO,2009,ABCO,NA,62.8,95,0,0,151,15,140,14,0.85,5.910897428,0.421,2.888,0.005,0.421,0.836,3.213,5.386,9.764
CRCRPIPO,2009,ABCO,2010,4.5,100,1,NA,149,17,138,15,0.85,82.00454772,0.756,3.19,0.327,0.799,1.108,3.418,5.044,10.406
CRCRPIPO,2009,ABCO,2010,2,100,1,NA,147,17,137,16,1.05,187.1468884,0.746,3.173,0.696,0.746,1.308,3.632,4.976,10.332
CRCRPIPO,2009,ABCO,2010,2.2,100,1,NA,142,16,132,15,1.16,177.2681265,0.732,3.146,0.694,0.732,2.412,3.726,5.63,9.977
CRCRPIPO,2009,ABCO,2010,6.4,100,1,NA,144,16,133,15,0.79,56.49867396,0.798,2.873,0.382,0.798,2.905,3.579,5.556,9.939
CRCRPIPO,2009,ABCO,NA,69.2,80,0,0,143,16,133,15,0.61,5.160543388,0.351,2.559,0.017,0.351,1.982,3.315,5.043,9.566
CRCRPIPO,2009,ABCO,2010,3.1,100,1,NA,142,16,131,15,0.61,117.5506528,0.791,3.275,0.392,0.791,2.794,3.687,5.957,10.643
CRCRPIPO,2009,ABCO,2010,1.5,100,1,NA,145,17,134,17,0.92,234.0231644,0.622,3.348,0.408,0.622,2.445,3.695,6.03,10.154
CRCRPIPO,2009,ABCO,2010,5.4,100,1,NA,137,17,129,17,1.41,67.61661982,0.744,3.023,0.409,0.744,1.215,3.683,4.754,10.839
CRCRPIPO,2009,ABCO,2010,5.7,100,1,NA,136,18,128,18,0.77,67.20781361,0.744,3.324,0.02,0.744,1.36,3.072,5.054,10.944
CRCRPIPO,2009,ABCO,2010,4.5,100,1,NA,139,18,128,18,0.77,85.57834534,0.887,3.316,0.021,0.887,1.295,2.68,5.122,10.93
